resposta_id,tweet_pai,candidato,texto,data,p_pos,p_neg,p_neu,intensidade,assimetria,n_tokens,n_moral,n_ind,n_vin,n_ger,b_ind,b_vin,b_ger,mfd_cuidado_virtude,mfd_cuidado_vicio,mfd_justica_virtude,mfd_justica_vicio,mfd_lealdade_virtude,mfd_lealdade_vicio,mfd_autoridade_virtude,mfd_autoridade_vicio,mfd_santidade_virtude,mfd_santidade_vicio,mfd_moralidade_geral,tem_moral
1561558727727144960,1561438382470975491,Lula,@usuario Tem troxas. Que acreditam em um bandido que devolveu 6 bilhões. Ninguém devolve 6 bilhões se não roubou. Vai embora do país.,,0.007451,0.951335,0.041214,0.958786,0.943884,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562043695721058304,1561843791803256833,Lula,"@usuario Da um spoiler ,vai ter petrolão, mensalão,fundo de pensão l,estatais e outros 🤔🤔🤔🤔",,0.033357,0.144082,0.822561,0.177439,0.1107249999999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580297206040768513,1580250949754712064,Lula,@usuario A única fake news que eu ouvi foi a de que o Luladrão era inocente.....,,0.006837,0.840116,0.153047,0.8469530000000001,0.833279,7,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
1561864305670344704,1561843791803256833,Lula,"@usuario Vai lá no Jornal Nacional e fala de ideologia, e não de controle de inflação, geração de empregos, e reformas e veja a sua derrota na eleição.",,0.005181,0.946646,0.048173,0.951827,0.941465,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561440921014747138,1561438382470975491,Lula,"@usuario Atenção Famílias Brasileiras
O Lula vai liberar o 𝗔𝗕𝗢𝗥𝗧𝗢 até o 7º mês de gestação, e agora também vai liberar a 𝗠𝗔𝗖𝗢𝗡𝗛𝗔.
Os pastores estão nos alertando q milhares de bebês inocentes serão assassinados 
O Lula é o satanás, é o capeta. 
Você vai votar nesse monstro?",,0.011195,0.924995,0.063809,0.936191,0.9138,26,4,1,2,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1
1561650338364547079,1561438382470975491,Lula,@usuario Kkkkkkkkkkkk. Que babaquice... Fazem de tudo para tentar levantar a moral de um ladrão...,,0.003338,0.990596,0.006066,0.993934,0.987258,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1562045305616490497,1561843791803256833,Lula,"@usuario LulaRÁPIO ex-presidiário, ex-condenado, preso no regime militar e preso na democracia, o problema não está com o regime, mas sim com a criatura.
LulaRÁPIO psicopata, acredita em suas próprias mentiras.",,0.018076,0.881041,0.100883,0.8991169999999999,0.862965,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580253382941769728,1580250949754712064,Lula,"@usuario A Nossa Bandeira Será Vermelha

Lula 13🔴",,0.20688,0.022748,0.770372,0.229628,-0.184132,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561858184544935939,1561843791803256833,Lula,@usuario Qual o outro lugar que pode bater em mulher que não seja em casa!??? Hein Lula????,,0.019634,0.18358,0.796786,0.203214,0.1639459999999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561543317686468608,1561438382470975491,Lula,@usuario Muito amor mesmo!!,,0.990546,0.001819,0.007635,0.992365,-0.988727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561533456315817985,1561438382470975491,Lula,"@usuario @usuario Toda destruição foi feita pela esquerda. Canalhas, querem voltar para sustentar as ditaduras amigas, onde o ladrão concluiu inúmeras obras com o nosso dinheiro. Deus é maior, o povo acordou e vai enterrar politicamente essa bandidagem.",,0.008312,0.980786,0.010902,0.989098,0.972474,24,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1562225305812623360,1561843791803256833,Lula,@usuario Lula 13 nosso presidente em 2023.,,0.198296,0.031631,0.770074,0.2299259999999999,-0.166665,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560228883466788869,1559882048038469638,Lula,"@usuario Você não vai fazer nada, Lula! Esquece.
Não vai ganhar, isso é fato. Nem comprando as pessoas, vc vai ganhar.",,0.019953,0.814085,0.165962,0.8340380000000001,0.794132,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580257097744191488,1580250949754712064,Lula,"@usuario @usuario Robinho, Guilherme de Pádua, Flor de Liz etc mandam um abraço afetuoso para você.",,0.363471,0.021203,0.615326,0.3846739999999999,-0.342268,9,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1562074220603088897,1561843791803256833,Lula,"@usuario @usuario Deusvultinho, o Biroliro prestou homenagem ao Stroessner, que foi ditador e pedófilo! No super trunfo do apoio a ditaduras sanguinárias, vc e teu sugar daddy ganham de longe...",,0.012593,0.847008,0.140399,0.8596010000000001,0.834415,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580310386938499072,1580250949754712064,Lula,"@usuario @usuario Claro que essa verdade pra sua corja/ex-presidiário, é mentira🤡

G1:
SUS perdeu quase 42 mil leitos em sete anos..

Áreas mais afetadas são psiquiatria, pediatria, obstetrícia, cirurgia e clínica.",,0.016104,0.872949,0.110947,0.889053,0.856845,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561916467813257219,1561843791803256833,Lula,@usuario @usuario Foi lindo. Eu nem quis saber de JN. Fiquei assistindo o Painho no YouTube.,,0.944402,0.007329,0.048269,0.951731,-0.937073,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559981319702151171,1559882048038469638,Lula,"@usuario @usuario @usuario @usuario @usuario Mas a pobreza diminuiu com o governo bolsonaro? Só aumentou.
Ninguém falou que o lula acabou com a pobreza no post e sim que ele diminuiu, isso claro vendo os dados e pesquisa sobre 1990/2000 e os anos do lula no poder.",,0.030299,0.474329,0.495373,0.5046269999999999,0.44403,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580374611891736576,1580326934101180416,Lula,"@usuario @usuario @usuario Não dava nem pra se mexer. Foi lindo, a Bahia está com Lula ❤️",,0.257998,0.079569,0.662434,0.337566,-0.178429,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580254997719453696,1580250949754712064,Lula,@usuario Dica : não escute as lorotas no Lula. Não fala 1 verdade se quer .. Chuver picanha e cerveja a partir do dia 1 de janeiro 🤣🤣🤣,,0.266427,0.382717,0.350855,0.6491450000000001,0.1162899999999999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559904283340034048,1559882048038469638,Lula,"@usuario @usuario Esse é o meu Presidente, sabe o que fazer para o Brasil voltar a ser feliz #LulaPresidente13 #LulaNoPrimeiroTurno #VamosJuntosPeloBrasil",,0.968643,0.003642,0.027716,0.972284,-0.965001,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580327309479141377,1580326934101180416,Lula,@usuario @usuario @usuario Jaja os bolsominios vão dizer que é montagem kkkk,,0.013217,0.828003,0.15878,0.84122,0.814786,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561882182880305152,1561843791803256833,Lula,"@usuario Entre o LADRÃO e o Capitão, eu vou no Capitão! 🇧🇷🇧🇷🇧🇷🇧🇷22🇧🇷🇧🇷🇧🇷🇧🇷",,0.319124,0.116821,0.564055,0.435945,-0.202303,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560005015443542018,1559882048038469638,Lula,@usuario É Lula no 1 Turno,,0.17277,0.029522,0.797708,0.202292,-0.143248,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580256376005091328,1580250949754712064,Lula,@usuario Que Deus tenha piedade da sua alma!!! E vc sabe do que estou falando!!,,0.252477,0.272088,0.475435,0.524565,0.0196109999999999,8,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
1561879764792647680,1561843791803256833,Lula,"@usuario Título do livro "" Os crimes de lulala """,,0.025415,0.017516,0.957069,0.042931,-0.007899,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560512577691607042,1559882048038469638,Lula,"@usuario @usuario @usuario O que seria esse ""bem alto""?",,0.011003,0.045675,0.943322,0.056678,0.034672,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561990221582966784,1561843791803256833,Lula,"@usuario @usuario @usuario Analfabeto político.

Mente deturpada sobre a realidade do Brasil.

Totalmente alienado sobre a destruição causada pelo PT.

Contrubui para a desinformação.

O regime socialista comunista apoiado pelo PT comprovadamente traz mizéria por onde passa.

Desavisados se tornam escravos",,0.008931,0.974731,0.016338,0.983662,0.9658,28,2,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1580253810676494336,1580250949754712064,Lula,@usuario Vc só foi descondenado por conta de uma manobra do $tf?,,0.018501,0.297052,0.684447,0.315553,0.278551,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559884342813417472,1559882048038469638,Lula,"@usuario Não sei quem é mais lunático, os eleitores do bolsonaro ou os seus, só sei q do jeito q esse povo é burro pra eleger presidente esse país vai saor da merda nunca",,0.004967,0.985306,0.009728,0.990272,0.980339,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561843925903630342,1561843791803256833,Lula,@usuario Boa Noite meu Presidente,,0.866376,0.007187,0.126437,0.873563,-0.859189,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1559912557980385281,1559882048038469638,Lula,@usuario Lula Presidente,,0.512701,0.017907,0.469392,0.530608,-0.4947939999999999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573309712040595457,1573309149751959552,Ciro Gomes,"@usuario É a nossa chance, galeraaaaa!!!!",,0.557121,0.021538,0.421341,0.578659,-0.5355829999999999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561909819971354624,1561843791803256833,Lula,"@usuario @usuario Todo dia fico esperando você ""jantar"" hehehehe!! 👏👏👏👏👏",,0.862089,0.017381,0.120529,0.879471,-0.844708,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573377189747494913,1573309149751959552,Ciro Gomes,"@usuario Boa, adicionado. ""Nacionalista"" + ""Anti-corrupção"" + _____________ ...

Cirão preenchendo casinhas 👍🏾",,0.042326,0.060537,0.897138,0.102862,0.0182109999999999,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1559926302467129345,1559882048038469638,Lula,@usuario Juntos somos mais fortes Kiko Celeguim federal e deputado estadual Maurici,,0.163864,0.017377,0.81876,0.1812399999999999,-0.146487,9,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1562029144849915905,1561843791803256833,Lula,@usuario Esse daqui???? 😂😂😂😂,,0.530259,0.098989,0.370752,0.629248,-0.43127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559988879251349507,1559882048038469638,Lula,"@usuario @usuario @usuario @usuario @usuario Mas vc já se perguntou o quê foi feito para tentar diminuir o impacto? Qualquer governo enfrenta problemas, no governo lula tbm tiveram problemas externos, as medidas tomadas diante essa situação devem ser analisadas.",,0.02958,0.236447,0.733973,0.266027,0.206867,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573310596774506496,1573309149751959552,Ciro Gomes,@usuario Só pode...,,0.036595,0.540935,0.42247,0.57753,0.50434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573425801315377162,1573309149751959552,Ciro Gomes,"@usuario @usuario @usuario @usuario @usuario Ciru imitando o discurso do juizeco parcial. Continue q está funcionando, a migração dos progressistas p Lula está quase concluída, restarão apenas 3 ou 4% cirominions cuja cegueira do ódio não permite diferenciar o Lula do Bozo",,0.106499,0.60494,0.288561,0.7114389999999999,0.498441,24,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1560258888888614912,1559882048038469638,Lula,@usuario Tudo o que o Alexandre de Moraes fala e discursa é parecido com lula.   Mentiras.  Pois quer falar da Constituição e está sempre passando por cima dela .  Fazendo suas próprias leis tipo Ditador dono do Brasil.  Parece até que ele foi eleito Presidente do Brasil.!!!!!,,0.020784,0.92499,0.054227,0.945773,0.904206,26,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1561927609759535104,1561843791803256833,Lula,"@usuario @usuario Olha Filipe, sinto dizer, mas se tem alguém aqui que gosta de ditador, é o Bolsonaro. Lembra, por exemplo, quando ele homenageou um DITADOR PEDÓFILO? Eu lembro.",,0.010386,0.824617,0.164997,0.8350029999999999,0.814231,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573363561056837632,1573309149751959552,Ciro Gomes,@usuario Cala boca chato,,0.003838,0.990159,0.006004,0.993996,0.986321,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559950984985681920,1559882048038469638,Lula,"@usuario 5000, dizia o Bozo",,0.012795,0.120964,0.866241,0.1337589999999999,0.108169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573437034554970122,1573309149751959552,Ciro Gomes,@usuario @usuario @usuario @usuario @usuario Deus lula tenha misericórdia da sua alma kkkkkkk,,0.162469,0.548078,0.289452,0.710548,0.385609,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562141669457281025,1561843791803256833,Lula,@usuario No lançamento do livro como eu estava,,0.052383,0.025794,0.921823,0.078177,-0.0265889999999999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559884415307849728,1559882048038469638,Lula,"@usuario Lula, gostaria de entender pq o PT vira na maioria das vezes contra a redução de imposto (ex:ICMS da gasolina) e agora vc vem com discurso que vai reduzir imposto?
Pra mim não faz sentido",,0.006809,0.959125,0.034065,0.965935,0.952316,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573315437538017280,1573309149751959552,Ciro Gomes,"@usuario Não será desse jeito que vc vai sair dos 5 %, o Sr teve 4 anos para mudar isso e nada conseguiu até então.",,0.015648,0.664025,0.320326,0.679674,0.648377,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560121308876361728,1559882048038469638,Lula,"@usuario @usuario @usuario Se tais eleitores de dessem o trabalho de ler as coisas, bolsonaro n seria o presidente. Nada novo sob o sol.",,0.011065,0.834163,0.154771,0.845229,0.823098,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561872099928571905,1561843791803256833,Lula,"@usuario 145 assistindo, isso sim é público 🤣🤣🤣",,0.939629,0.015167,0.045204,0.954796,-0.924462,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573341659370295298,1573309149751959552,Ciro Gomes,@usuario @usuario @usuario @usuario Tipo falar que Queiroz não tem nda com Bolsonaro,,0.024723,0.272324,0.702953,0.2970469999999999,0.247601,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560165069232685056,1559882048038469638,Lula,@usuario Vai recompor todas as perdas com inflação? Vai zerar o resíduo?,,0.013665,0.106977,0.879359,0.120641,0.093312,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580332773293797378,1580326934101180416,Lula,"@usuario @usuario @usuario Cadê os bolsominions falando que a foto tá muito próxima agora? 
É LULA ⭐",,0.055264,0.16759,0.777146,0.222854,0.1123259999999999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573310614889730050,1573309149751959552,Ciro Gomes,"@usuario Ciro Gomes concordo sim, corrupção é ruim tanto com o Bozo e com o Loola sem passar o pano para ninguém. A Maioria da população não concorda com corrupção de políticos. Claro que tem ALGUNS que relativizam, mas isso é minoria da população. #CiroPresidente12  #NoMeuVotoNinguemMexe",,0.09084,0.639924,0.269236,0.730764,0.549084,24,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1559925705395290112,1559882048038469638,Lula,"@usuario @usuario No caso vc quer dizer presidente Bolsonaro né , que essa turma da mão esquerda gosta de bolsa família",,0.023076,0.36789,0.609034,0.390966,0.344814,13,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1562019810371948544,1561843791803256833,Lula,"@usuario Pede pra sair, vaga*undo. Dá tempo ainda de só deixar as fotos do livrinho na memória de quem não te conhece.",,0.013724,0.932064,0.054211,0.945789,0.91834,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573341374132412416,1573309149751959552,Ciro Gomes,"@usuario Meu Deus, Ciro... Quem te acompanha há anos como é meu caso.... Eu simplesmente... Não tenho palavras. Eu lamento MUITO MUITO mesmo, é muito triste ter te defendido tanto por tanto tempo, ter brigado com familiares por sua causa",,0.053543,0.919991,0.026466,0.973534,0.866448,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560247797462536192,1559882048038469638,Lula,@usuario Quando Lula era Presidente...,,0.031894,0.078621,0.889485,0.110515,0.046727,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575664578397995008,1575661379419140097,Lula,"@usuario Lula, admiro sua atitude !!! Qua tá coragem o Sr tem pra lutar por nós! Sendo atacado por todos os lados... Deus abençoe você nesse debate!",,0.986906,0.003863,0.009231,0.990769,-0.983043,17,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1573315836747595779,1573309149751959552,Ciro Gomes,@usuario Você tá parecendo aqueles paga lanche de escola!,,0.010809,0.869364,0.119827,0.880173,0.8585550000000001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562160400480845826,1561843791803256833,Lula,"@usuario @usuario @usuario Desta foto n tem nenhum confiavel para ser contratado   para cuidar do cx de um buteco.Mas sao os q estao apitando em muitos paises, pu destruindo nossos visinhos 
Dia 2 /10 , e jair ou ja era.",,0.044267,0.236706,0.719027,0.280973,0.192439,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560123595170451457,1559882048038469638,Lula,"@usuario Quando você foi presidente, foi ladrao, você teve mensalão,petrolao e por aí vai",,0.018623,0.554283,0.427094,0.572906,0.53566,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575760963269054464,1575661379419140097,Lula,"@usuario Saí daí ladrão de 9 dedos

VAI SER PRESIDENTE BOLSONARO REELEITO NO PRIMEIRO TURNO 🇧🇷🇧🇷🇧🇷🇧🇷",,0.078027,0.715252,0.206721,0.7932790000000001,0.637225,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573327020683141120,1573309149751959552,Ciro Gomes,"@usuario Existe método e rancor na ""loucura"" de Ciro Gomes (UOL)",,0.036854,0.198622,0.764525,0.235475,0.161768,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562194396812316674,1561843791803256833,Lula,@usuario Favor divulgar os locais que estão vendendo para eu NÃO ir em nenhum deles.,,0.022014,0.793156,0.18483,0.81517,0.771142,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559993921027047427,1559882048038469638,Lula,"@usuario deixa de ser mentiroso, vc quer é aumento de impostos. com as propostas que vc vem divulgando nao havera espaço para para reajuste de imposto de renda, seja humano e saia da vida pólitica",,0.007091,0.968999,0.02391,0.97609,0.961908,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575930651278442496,1575661379419140097,Lula,@usuario Lula na globo,,0.039152,0.033375,0.927474,0.0725259999999999,-0.0057769999999999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561845933628850176,1561843791803256833,Lula,"@usuario Sempre colocando a culpa nos outros pelo que eles fazem, assume o que fez pohaaa e parem de enganar as pessoas seus canalhas",,0.003395,0.989787,0.006818,0.993182,0.986392,12,2,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1
1559980738585452544,1559882048038469638,Lula,"@usuario @usuario @usuario @usuario @usuario Era uma reportagem da Globo... Não sei porque só saiu o áudio...

Esse está completo:",,0.017785,0.134177,0.848038,0.151962,0.116392,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578182309265608706,1575661379419140097,Lula,@usuario Deixa de mentira seu safado,,0.008175,0.975012,0.016813,0.983187,0.966837,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565499822320324608,1565499520615677953,Bolsonaro,"@usuario FOI PERFEITO, CAPITÃO! 😃🖒👊",,0.989191,0.003181,0.007628,0.992372,-0.98601,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573342381868466178,1573309149751959552,Ciro Gomes,"@usuario O babaca do lula não sabe mais o que falar kkkk

https://t.co/ljPi2Sy6q3",,0.005381,0.98025,0.014369,0.985631,0.974869,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575837014918062080,1575661379419140097,Lula,@usuario Teu filho comprou até um Iate!,,0.033682,0.06491,0.901407,0.098593,0.031228,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573477207833542657,1573309149751959552,Ciro Gomes,"@usuario Mas falou mal da LJ?
Tá maluco?",,0.004385,0.933339,0.062276,0.937724,0.928954,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1559955581699497986,1559882048038469638,Lula,@usuario @usuario Atitude que qualquer governo com um pouquinho de competência faria.,,0.912133,0.020706,0.067161,0.932839,-0.891427,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575685376294809601,1575661379419140097,Lula,"@usuario Traz o ciências sem fronteiras de volta Lula, please! 🙏",,0.038917,0.732921,0.228162,0.771838,0.6940040000000001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561010661924261890,1561005916950089728,Ciro Gomes,@usuario Não pode ver uma vergonha que logo quer passar heim Cirão 🤣🤣🤣🤣🤣,,0.290778,0.452372,0.25685,0.74315,0.161594,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573332681689112578,1573309149751959552,Ciro Gomes,@usuario @usuario A corrupção é como sal no ferro destrói tudo ! O larápio não voltará à cena do crime! Vai p Venezuela q vai ser bom p vc ! 🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻#BolsonaroNoPrimeiroTurno22,,0.037583,0.845481,0.116936,0.883064,0.807898,19,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1575662972537798658,1575661379419140097,Lula,@usuario @usuario Sério?,,0.019318,0.752948,0.227734,0.772266,0.73363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561007344431112193,1561005916950089728,Ciro Gomes,"@usuario O Rio precisa votar bem desta vez!

Agora temos o MELHOR candidato!

Bora, Rio de Janeiro!

#PrefiroCiroPresidente12",,0.911911,0.008457,0.079632,0.920368,-0.903454,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573373016473751552,1573309149751959552,Ciro Gomes,"@usuario VOTO ÚTIL  PRA DERROTAR O  INÚTIL 
#LulaNoPrimeiroTurno",,0.015751,0.894249,0.09,0.91,0.878498,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575941192965328897,1575661379419140097,Lula,"@usuario Quem levanta trabalhar consegue até hoje,trabalho é oq não falta",,0.200965,0.057025,0.74201,0.25799,-0.14394,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561015484216139776,1561005916950089728,Ciro Gomes,@usuario Vamos Ciro! Eu acredito! #CiroPresidente12,,0.785863,0.009921,0.204216,0.795784,-0.775942,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575666326399782912,1575661379419140097,Lula,@usuario @usuario @usuario Lula na globo,,0.036475,0.035233,0.928292,0.071708,-0.001242,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561123618171588608,1561005916950089728,Ciro Gomes,@usuario Por um Brasil melhor #PrefiroCiro12,,0.56595,0.055558,0.378492,0.621508,-0.510392,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573339695374893057,1573309149751959552,Ciro Gomes,"@usuario @usuario @usuario Na hora de cobrar dps, cobra o Nulo. ;)",,0.057738,0.28689,0.655372,0.344628,0.2291519999999999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561025869732274177,1561005916950089728,Ciro Gomes,@usuario Aí no Rio tem muita gente boa  mais tudo vai votar no melhor candidato a presidente sr Luiz Inácio Lula da Silva,,0.808565,0.008935,0.1825,0.8175,-0.79963,16,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1575672040899899393,1575661379419140097,Lula,@usuario É o Brasil que eu quero!,,0.977297,0.004595,0.018108,0.981892,-0.972702,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561013223306022918,1561005916950089728,Ciro Gomes,@usuario Nem gente acompanhando ele tem kkkk não tem um político de expressão kkkk,,0.009197,0.844308,0.146495,0.853505,0.8351109999999999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575976520056967169,1575661379419140097,Lula,@usuario Além de Ladrão um Mentiroso Contumaz; os jornais da época do seu desgoverno relatam um país de endividados a caminho de uma crise econômica.,,0.004402,0.972277,0.023321,0.976679,0.967875,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573627756277104640,1573309149751959552,Ciro Gomes,@usuario Tu é um nada quem vai tim quere na presidência  já mais o povo vai tim aceita cavalo tu pode sai Fora vai pra casa do bolsonaro  roubar mais ele já que tu acha que o p9 não sabe que tu tá do lado da Dali a do BOZO  cara tu e um barreira corvade n serve p pv,,0.01044,0.963003,0.026557,0.973443,0.952563,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575661705052311553,1575661379419140097,Lula,@usuario LULA NA GLOBO BRILHANDO #LulaNaGlobo #LulaNo1ºTurno #LulaPresidente13,,0.638742,0.010648,0.35061,0.64939,-0.628094,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561006472762359811,1561005916950089728,Ciro Gomes,@usuario vamos pra cima #CiroPresidente12 ✊🏼🌹,,0.595399,0.010694,0.393908,0.6060920000000001,-0.584705,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573341889750761473,1573309149751959552,Ciro Gomes,@usuario @usuario @usuario @usuario @usuario Me fala uma proposta aí de lula melhor que Ciro ?,,0.105579,0.210026,0.684394,0.315606,0.1044469999999999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575664929985921024,1575661379419140097,Lula,@usuario Rapaz bozo ama lula não tira o nome da boca dele #LulaNaGlobo,,0.10667,0.202963,0.690367,0.309633,0.096293,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561074725803229184,1561005916950089728,Ciro Gomes,@usuario @usuario Ciro 12 🌹 !!,,0.229679,0.026202,0.744119,0.255881,-0.203477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
